"title","subtitle","link","pubDate","duration","Kapitel_Start","Kapitel_Titel"
"LdN213 US-Wahlen, Corona-Update, Terror in Wien und Frankreich, Programmhinweis","Sponsoren: Naturstrom (30 Euro Startguthaben) und KoRo (5%-Rabatt mit mit Gutschein-Code).","https://lagedernation.org/2020/11/06/ldn213-us-wahlen-corona-update-terror-in-wien-und-frankreich-programmhinweis/","Thu, 05 Nov 2020 23:16:07 +0000","01:25:12","00:00:00.000","Begrüßung"
"LdN213 US-Wahlen, Corona-Update, Terror in Wien und Frankreich, Programmhinweis","Sponsoren: Naturstrom (30 Euro Startguthaben) und KoRo (5%-Rabatt mit mit Gutschein-Code).","https://lagedernation.org/2020/11/06/ldn213-us-wahlen-corona-update-terror-in-wien-und-frankreich-programmhinweis/","Thu, 05 Nov 2020 23:16:07 +0000","01:25:12","00:02:25.773","USA: Neuer Präsident gewählt"
"LdN213 US-Wahlen, Corona-Update, Terror in Wien und Frankreich, Programmhinweis","Sponsoren: Naturstrom (30 Euro Startguthaben) und KoRo (5%-Rabatt mit mit Gutschein-Code).","https://lagedernation.org/2020/11/06/ldn213-us-wahlen-corona-update-terror-in-wien-und-frankreich-programmhinweis/","Thu, 05 Nov 2020 23:16:07 +0000","01:25:12","00:15:49.777","USA: System der Wahlmenschen ist kaputt"
"LdN213 US-Wahlen, Corona-Update, Terror in Wien und Frankreich, Programmhinweis","Sponsoren: Naturstrom (30 Euro Startguthaben) und KoRo (5%-Rabatt mit mit Gutschein-Code).","https://lagedernation.org/2020/11/06/ldn213-us-wahlen-corona-update-terror-in-wien-und-frankreich-programmhinweis/","Thu, 05 Nov 2020 23:16:07 +0000","01:25:12","00:37:56.662","USA: Auch Teile des Parlaments gewählt"
"LdN213 US-Wahlen, Corona-Update, Terror in Wien und Frankreich, Programmhinweis","Sponsoren: Naturstrom (30 Euro Startguthaben) und KoRo (5%-Rabatt mit mit Gutschein-Code).","https://lagedernation.org/2020/11/06/ldn213-us-wahlen-corona-update-terror-in-wien-und-frankreich-programmhinweis/","Thu, 05 Nov 2020 23:16:07 +0000","01:25:12","00:41:35.145","Corona: Zahlen gehen weiter hoch"
"LdN213 US-Wahlen, Corona-Update, Terror in Wien und Frankreich, Programmhinweis","Sponsoren: Naturstrom (30 Euro Startguthaben) und KoRo (5%-Rabatt mit mit Gutschein-Code).","https://lagedernation.org/2020/11/06/ldn213-us-wahlen-corona-update-terror-in-wien-und-frankreich-programmhinweis/","Thu, 05 Nov 2020 23:16:07 +0000","01:25:12","00:43:34.514","Corona: Risikogruppen sind riesig"
"LdN213 US-Wahlen, Corona-Update, Terror in Wien und Frankreich, Programmhinweis","Sponsoren: Naturstrom (30 Euro Startguthaben) und KoRo (5%-Rabatt mit mit Gutschein-Code).","https://lagedernation.org/2020/11/06/ldn213-us-wahlen-corona-update-terror-in-wien-und-frankreich-programmhinweis/","Thu, 05 Nov 2020 23:16:07 +0000","01:25:12","00:51:07.554","Maßnahmen auf breitere gesetzliche Basis stellen"
"LdN213 US-Wahlen, Corona-Update, Terror in Wien und Frankreich, Programmhinweis","Sponsoren: Naturstrom (30 Euro Startguthaben) und KoRo (5%-Rabatt mit mit Gutschein-Code).","https://lagedernation.org/2020/11/06/ldn213-us-wahlen-corona-update-terror-in-wien-und-frankreich-programmhinweis/","Thu, 05 Nov 2020 23:16:07 +0000","01:25:12","00:59:56.026","Terror: Frankreich und Wien"
"LdN213 US-Wahlen, Corona-Update, Terror in Wien und Frankreich, Programmhinweis","Sponsoren: Naturstrom (30 Euro Startguthaben) und KoRo (5%-Rabatt mit mit Gutschein-Code).","https://lagedernation.org/2020/11/06/ldn213-us-wahlen-corona-update-terror-in-wien-und-frankreich-programmhinweis/","Thu, 05 Nov 2020 23:16:07 +0000","01:25:12","01:21:24.986","Progammhinweis: ""Das Interview"" zum Thema Schwarzgeld"
"LdN213 US-Wahlen, Corona-Update, Terror in Wien und Frankreich, Programmhinweis","Sponsoren: Naturstrom (30 Euro Startguthaben) und KoRo (5%-Rabatt mit mit Gutschein-Code).","https://lagedernation.org/2020/11/06/ldn213-us-wahlen-corona-update-terror-in-wien-und-frankreich-programmhinweis/","Thu, 05 Nov 2020 23:16:07 +0000","01:25:12","01:24:52.934","Verabschiedung"
"LdN212 Corona-Update, Lockdown light, Corona-App, US-Wahl (Interview Michael Georg Link), StarLink","Sponsor: UmweltBank - Weil es eben nicht egal ist, für welche Bank Ihr Euch entscheidet.","https://lagedernation.org/2020/10/29/ldn212-corona-update-lockdown-light-corona-app-us-wahl-interview-michael-georg-link-starlink/","Thu, 29 Oct 2020 19:36:49 +0000","01:11:54","00:00:00.000","Begrüßung"
"LdN212 Corona-Update, Lockdown light, Corona-App, US-Wahl (Interview Michael Georg Link), StarLink","Sponsor: UmweltBank - Weil es eben nicht egal ist, für welche Bank Ihr Euch entscheidet.","https://lagedernation.org/2020/10/29/ldn212-corona-update-lockdown-light-corona-app-us-wahl-interview-michael-georg-link-starlink/","Thu, 29 Oct 2020 19:36:49 +0000","01:11:54","00:02:34.836","Corona: Softer Lockdown auf dünner Daten-Basis"
"LdN212 Corona-Update, Lockdown light, Corona-App, US-Wahl (Interview Michael Georg Link), StarLink","Sponsor: UmweltBank - Weil es eben nicht egal ist, für welche Bank Ihr Euch entscheidet.","https://lagedernation.org/2020/10/29/ldn212-corona-update-lockdown-light-corona-app-us-wahl-interview-michael-georg-link-starlink/","Thu, 29 Oct 2020 19:36:49 +0000","01:11:54","00:05:39.375","Corona: Softer Lockdown beschlossen"
"LdN212 Corona-Update, Lockdown light, Corona-App, US-Wahl (Interview Michael Georg Link), StarLink","Sponsor: UmweltBank - Weil es eben nicht egal ist, für welche Bank Ihr Euch entscheidet.","https://lagedernation.org/2020/10/29/ldn212-corona-update-lockdown-light-corona-app-us-wahl-interview-michael-georg-link-starlink/","Thu, 29 Oct 2020 19:36:49 +0000","01:11:54","00:32:11.039","Corona-App: 4 Klicks zum Teilen"
"LdN212 Corona-Update, Lockdown light, Corona-App, US-Wahl (Interview Michael Georg Link), StarLink","Sponsor: UmweltBank - Weil es eben nicht egal ist, für welche Bank Ihr Euch entscheidet.","https://lagedernation.org/2020/10/29/ldn212-corona-update-lockdown-light-corona-app-us-wahl-interview-michael-georg-link-starlink/","Thu, 29 Oct 2020 19:36:49 +0000","01:11:54","00:32:51.581","CWA: 1. Warn-Screen"
"LdN212 Corona-Update, Lockdown light, Corona-App, US-Wahl (Interview Michael Georg Link), StarLink","Sponsor: UmweltBank - Weil es eben nicht egal ist, für welche Bank Ihr Euch entscheidet.","https://lagedernation.org/2020/10/29/ldn212-corona-update-lockdown-light-corona-app-us-wahl-interview-michael-georg-link-starlink/","Thu, 29 Oct 2020 19:36:49 +0000","01:11:54","00:33:00.794","CWA: 2. Warn-Screen"
"LdN212 Corona-Update, Lockdown light, Corona-App, US-Wahl (Interview Michael Georg Link), StarLink","Sponsor: UmweltBank - Weil es eben nicht egal ist, für welche Bank Ihr Euch entscheidet.","https://lagedernation.org/2020/10/29/ldn212-corona-update-lockdown-light-corona-app-us-wahl-interview-michael-georg-link-starlink/","Thu, 29 Oct 2020 19:36:49 +0000","01:11:54","00:33:11.261","CWA: 3. Warn-Screen"
"LdN212 Corona-Update, Lockdown light, Corona-App, US-Wahl (Interview Michael Georg Link), StarLink","Sponsor: UmweltBank - Weil es eben nicht egal ist, für welche Bank Ihr Euch entscheidet.","https://lagedernation.org/2020/10/29/ldn212-corona-update-lockdown-light-corona-app-us-wahl-interview-michael-georg-link-starlink/","Thu, 29 Oct 2020 19:36:49 +0000","01:11:54","00:33:24.010","CWA: 4. Warn-Screen"
"LdN212 Corona-Update, Lockdown light, Corona-App, US-Wahl (Interview Michael Georg Link), StarLink","Sponsor: UmweltBank - Weil es eben nicht egal ist, für welche Bank Ihr Euch entscheidet.","https://lagedernation.org/2020/10/29/ldn212-corona-update-lockdown-light-corona-app-us-wahl-interview-michael-georg-link-starlink/","Thu, 29 Oct 2020 19:36:49 +0000","01:11:54","00:34:14.763","USA: Amy Coney Barrett als Richterin bestätigt"
"LdN212 Corona-Update, Lockdown light, Corona-App, US-Wahl (Interview Michael Georg Link), StarLink","Sponsor: UmweltBank - Weil es eben nicht egal ist, für welche Bank Ihr Euch entscheidet.","https://lagedernation.org/2020/10/29/ldn212-corona-update-lockdown-light-corona-app-us-wahl-interview-michael-georg-link-starlink/","Thu, 29 Oct 2020 19:36:49 +0000","01:11:54","00:44:57.277","USA: Interview Mit OSZE-Wahlbeobachter Michael Georg Link"
"LdN212 Corona-Update, Lockdown light, Corona-App, US-Wahl (Interview Michael Georg Link), StarLink","Sponsor: UmweltBank - Weil es eben nicht egal ist, für welche Bank Ihr Euch entscheidet.","https://lagedernation.org/2020/10/29/ldn212-corona-update-lockdown-light-corona-app-us-wahl-interview-michael-georg-link-starlink/","Thu, 29 Oct 2020 19:36:49 +0000","01:11:54","01:00:44.843","StarLink: Satelliten-Internet jetzt buchbar"
"LdN212 Corona-Update, Lockdown light, Corona-App, US-Wahl (Interview Michael Georg Link), StarLink","Sponsor: UmweltBank - Weil es eben nicht egal ist, für welche Bank Ihr Euch entscheidet.","https://lagedernation.org/2020/10/29/ldn212-corona-update-lockdown-light-corona-app-us-wahl-interview-michael-georg-link-starlink/","Thu, 29 Oct 2020 19:36:49 +0000","01:11:54","01:03:33.882","Brexit: Feedback von der Britischen Botschaft"
"LdN212 Corona-Update, Lockdown light, Corona-App, US-Wahl (Interview Michael Georg Link), StarLink","Sponsor: UmweltBank - Weil es eben nicht egal ist, für welche Bank Ihr Euch entscheidet.","https://lagedernation.org/2020/10/29/ldn212-corona-update-lockdown-light-corona-app-us-wahl-interview-michael-georg-link-starlink/","Thu, 29 Oct 2020 19:36:49 +0000","01:11:54","01:10:38.633","Verabschiedung"
"LdN211 Corona-Update, EEG-Novelle, Autofreie Innenstadt, EU-Agrarreform, Geheimdienste sollen abhören","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/22/ldn211-corona-update-eeg-novelle-autofreie-innenstadt-eu-agrarreform-geheimdienste-sollen-abhoeren/","Thu, 22 Oct 2020 19:00:26 +0000","01:30:40","00:00:00.000","Begrüßung"
"LdN211 Corona-Update, EEG-Novelle, Autofreie Innenstadt, EU-Agrarreform, Geheimdienste sollen abhören","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/22/ldn211-corona-update-eeg-novelle-autofreie-innenstadt-eu-agrarreform-geheimdienste-sollen-abhoeren/","Thu, 22 Oct 2020 19:00:26 +0000","01:30:40","00:02:24.643","Corona: Rekord-Infektionen und Jens Spahn erkrankt"
"LdN211 Corona-Update, EEG-Novelle, Autofreie Innenstadt, EU-Agrarreform, Geheimdienste sollen abhören","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/22/ldn211-corona-update-eeg-novelle-autofreie-innenstadt-eu-agrarreform-geheimdienste-sollen-abhoeren/","Thu, 22 Oct 2020 19:00:26 +0000","01:30:40","00:22:44.424","Corona: Zustimmung zu Maßnahmen gesunken"
"LdN211 Corona-Update, EEG-Novelle, Autofreie Innenstadt, EU-Agrarreform, Geheimdienste sollen abhören","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/22/ldn211-corona-update-eeg-novelle-autofreie-innenstadt-eu-agrarreform-geheimdienste-sollen-abhoeren/","Thu, 22 Oct 2020 19:00:26 +0000","01:30:40","00:26:45.467","EEG-Novelle: Interview Claudia Kemfert, DIW"
"LdN211 Corona-Update, EEG-Novelle, Autofreie Innenstadt, EU-Agrarreform, Geheimdienste sollen abhören","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/22/ldn211-corona-update-eeg-novelle-autofreie-innenstadt-eu-agrarreform-geheimdienste-sollen-abhoeren/","Thu, 22 Oct 2020 19:00:26 +0000","01:30:40","00:47:09.965","Verkehrswende: Initiative Berlin autofrei"
"LdN211 Corona-Update, EEG-Novelle, Autofreie Innenstadt, EU-Agrarreform, Geheimdienste sollen abhören","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/22/ldn211-corona-update-eeg-novelle-autofreie-innenstadt-eu-agrarreform-geheimdienste-sollen-abhoeren/","Thu, 22 Oct 2020 19:00:26 +0000","01:30:40","00:57:45.144","Agrarreform: EU verschenkt Chance für Systemwandel"
"LdN211 Corona-Update, EEG-Novelle, Autofreie Innenstadt, EU-Agrarreform, Geheimdienste sollen abhören","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/22/ldn211-corona-update-eeg-novelle-autofreie-innenstadt-eu-agrarreform-geheimdienste-sollen-abhoeren/","Thu, 22 Oct 2020 19:00:26 +0000","01:30:40","01:08:34.368","Extremismus-Studie: Seehofer zündet Nebelkerze"
"LdN211 Corona-Update, EEG-Novelle, Autofreie Innenstadt, EU-Agrarreform, Geheimdienste sollen abhören","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/22/ldn211-corona-update-eeg-novelle-autofreie-innenstadt-eu-agrarreform-geheimdienste-sollen-abhoeren/","Thu, 22 Oct 2020 19:00:26 +0000","01:30:40","01:14:19.939","Kabinetttsbeschluss: Geheimdienste sollen einfacher abhören können"
"LdN211 Corona-Update, EEG-Novelle, Autofreie Innenstadt, EU-Agrarreform, Geheimdienste sollen abhören","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/22/ldn211-corona-update-eeg-novelle-autofreie-innenstadt-eu-agrarreform-geheimdienste-sollen-abhoeren/","Thu, 22 Oct 2020 19:00:26 +0000","01:30:40","01:29:58.694","Verabschiedung"
"LdN210 Beherbergungsverbot, Corona-Ampel, Brexit, EU-Sanktionen gegen Russland, Facebook und Holocaust","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/16/ldn210-beherbergungsverbot-corona-ampel-brexit-eu-sanktionen-gegen-russland-facebook-und-holocaust/","Fri, 16 Oct 2020 19:16:05 +0000","01:32:07","00:00:00.000","Begrüßung"
"LdN210 Beherbergungsverbot, Corona-Ampel, Brexit, EU-Sanktionen gegen Russland, Facebook und Holocaust","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/16/ldn210-beherbergungsverbot-corona-ampel-brexit-eu-sanktionen-gegen-russland-facebook-und-holocaust/","Fri, 16 Oct 2020 19:16:05 +0000","01:32:07","00:02:53.044","Corona: Immer mehr Infizierte in Deuschland"
"LdN210 Beherbergungsverbot, Corona-Ampel, Brexit, EU-Sanktionen gegen Russland, Facebook und Holocaust","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/16/ldn210-beherbergungsverbot-corona-ampel-brexit-eu-sanktionen-gegen-russland-facebook-und-holocaust/","Fri, 16 Oct 2020 19:16:05 +0000","01:32:07","00:14:17.732","Corona: Merkel und Länder beschließen Ampelsystem"
"LdN210 Beherbergungsverbot, Corona-Ampel, Brexit, EU-Sanktionen gegen Russland, Facebook und Holocaust","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/16/ldn210-beherbergungsverbot-corona-ampel-brexit-eu-sanktionen-gegen-russland-facebook-und-holocaust/","Fri, 16 Oct 2020 19:16:05 +0000","01:32:07","00:17:40.155","Corona: Beherbungsverbot bleibt, wackelt aber"
"LdN210 Beherbergungsverbot, Corona-Ampel, Brexit, EU-Sanktionen gegen Russland, Facebook und Holocaust","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/16/ldn210-beherbergungsverbot-corona-ampel-brexit-eu-sanktionen-gegen-russland-facebook-und-holocaust/","Fri, 16 Oct 2020 19:16:05 +0000","01:32:07","00:28:07.718","Corona: Maßnahmen müssen nachvollziebar sein"
"LdN210 Beherbergungsverbot, Corona-Ampel, Brexit, EU-Sanktionen gegen Russland, Facebook und Holocaust","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/16/ldn210-beherbergungsverbot-corona-ampel-brexit-eu-sanktionen-gegen-russland-facebook-und-holocaust/","Fri, 16 Oct 2020 19:16:05 +0000","01:32:07","00:45:00.456","Brexit: Verhandlungen in der Endphase"
"LdN210 Beherbergungsverbot, Corona-Ampel, Brexit, EU-Sanktionen gegen Russland, Facebook und Holocaust","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/16/ldn210-beherbergungsverbot-corona-ampel-brexit-eu-sanktionen-gegen-russland-facebook-und-holocaust/","Fri, 16 Oct 2020 19:16:05 +0000","01:32:07","00:55:30.667","Russland: EU erlässt Sanktionen wegen Nawalny"
"LdN210 Beherbergungsverbot, Corona-Ampel, Brexit, EU-Sanktionen gegen Russland, Facebook und Holocaust","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/16/ldn210-beherbergungsverbot-corona-ampel-brexit-eu-sanktionen-gegen-russland-facebook-und-holocaust/","Fri, 16 Oct 2020 19:16:05 +0000","01:32:07","00:58:53.798","US-Wahlkampf: Rolle von Facebook und Twitter"
"LdN210 Beherbergungsverbot, Corona-Ampel, Brexit, EU-Sanktionen gegen Russland, Facebook und Holocaust","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/16/ldn210-beherbergungsverbot-corona-ampel-brexit-eu-sanktionen-gegen-russland-facebook-und-holocaust/","Fri, 16 Oct 2020 19:16:05 +0000","01:32:07","01:28:47.696","TV-Tipp: ""Parlament"""
"LdN210 Beherbergungsverbot, Corona-Ampel, Brexit, EU-Sanktionen gegen Russland, Facebook und Holocaust","Sponsor: ""Deutschlandfunk. Nach Redaktionsschluss. Der Medienpodcast.”","https://lagedernation.org/2020/10/16/ldn210-beherbergungsverbot-corona-ampel-brexit-eu-sanktionen-gegen-russland-facebook-und-holocaust/","Fri, 16 Oct 2020 19:16:05 +0000","01:32:07","01:31:30.294","Verabschiedung"
"LdN209 Spezial: Norbert Röttgen, CDU","Aufgrund der erheblichen Nachfrage haben wir uns entschlossen, das vollständige Interview, das Philip und Ulf am 9. Oktober 2020 im Bundestag mit Norbert Röttgen geführt haben, bereits jetzt auch hier zu veröffentlichen.","https://lagedernation.org/2020/10/11/ldn209-spezial-norbert-roettgen-cdu/","Sun, 11 Oct 2020 15:13:57 +0000","00:54:38",NA,NA
"LdN208 Beherbergungsverbot, Trump und Corona, Umgang mit Putin (Interview Norbert Röttgen),  Dannenröder Forst, Verkehrswende, Extremismus-Bericht","Interview Norbert Röttgen, CDU","https://lagedernation.org/2020/10/09/ldn208-beherbergungsverbot-trump-und-corona-umgang-mit-putin-interview-norbert-roettgen-dannenroeder-forst-verkehrswende-extremismus-bericht/","Fri, 09 Oct 2020 19:55:12 +0000","01:35:17","00:00:00.000","Begrüßung"
"LdN208 Beherbergungsverbot, Trump und Corona, Umgang mit Putin (Interview Norbert Röttgen),  Dannenröder Forst, Verkehrswende, Extremismus-Bericht","Interview Norbert Röttgen, CDU","https://lagedernation.org/2020/10/09/ldn208-beherbergungsverbot-trump-und-corona-umgang-mit-putin-interview-norbert-roettgen-dannenroeder-forst-verkehrswende-extremismus-bericht/","Fri, 09 Oct 2020 19:55:12 +0000","01:35:17","00:02:46.841","Corona: Beherbergungsverbote sind unverhältnismäßig"
"LdN208 Beherbergungsverbot, Trump und Corona, Umgang mit Putin (Interview Norbert Röttgen),  Dannenröder Forst, Verkehrswende, Extremismus-Bericht","Interview Norbert Röttgen, CDU","https://lagedernation.org/2020/10/09/ldn208-beherbergungsverbot-trump-und-corona-umgang-mit-putin-interview-norbert-roettgen-dannenroeder-forst-verkehrswende-extremismus-bericht/","Fri, 09 Oct 2020 19:55:12 +0000","01:35:17","00:22:33.879","Corona: Tests scheinen nicht rund zu laufen"
"LdN208 Beherbergungsverbot, Trump und Corona, Umgang mit Putin (Interview Norbert Röttgen),  Dannenröder Forst, Verkehrswende, Extremismus-Bericht","Interview Norbert Röttgen, CDU","https://lagedernation.org/2020/10/09/ldn208-beherbergungsverbot-trump-und-corona-umgang-mit-putin-interview-norbert-roettgen-dannenroeder-forst-verkehrswende-extremismus-bericht/","Fri, 09 Oct 2020 19:55:12 +0000","01:35:17","00:34:23.254","Trump: Covid-Erkrankung verdeutlicht krankes System"
"LdN208 Beherbergungsverbot, Trump und Corona, Umgang mit Putin (Interview Norbert Röttgen),  Dannenröder Forst, Verkehrswende, Extremismus-Bericht","Interview Norbert Röttgen, CDU","https://lagedernation.org/2020/10/09/ldn208-beherbergungsverbot-trump-und-corona-umgang-mit-putin-interview-norbert-roettgen-dannenroeder-forst-verkehrswende-extremismus-bericht/","Fri, 09 Oct 2020 19:55:12 +0000","01:35:17","00:41:01.554","Russland: Wie umgehen mit Putin? (Interview mit Norbert Röttgen)"
"LdN208 Beherbergungsverbot, Trump und Corona, Umgang mit Putin (Interview Norbert Röttgen),  Dannenröder Forst, Verkehrswende, Extremismus-Bericht","Interview Norbert Röttgen, CDU","https://lagedernation.org/2020/10/09/ldn208-beherbergungsverbot-trump-und-corona-umgang-mit-putin-interview-norbert-roettgen-dannenroeder-forst-verkehrswende-extremismus-bericht/","Fri, 09 Oct 2020 19:55:12 +0000","01:35:17","01:01:01.065","A49: Wälder roden für eine Autobahn?"
